date,region,prediction_confirmed,prediction_deaths
2020-07-10,SGP,71101,6360
2020-07-11,SGP,71884,6844
2020-07-12,SGP,72668,7365
2020-07-13,SGP,73451,7926
2020-07-14,SGP,74234,8529
2020-07-15,SGP,75017,9178
2020-07-16,SGP,75801,9877
2020-07-17,SGP,76584,10629
2020-07-18,SGP,77367,11438
2020-07-19,SGP,78150,12309
2020-07-20,SGP,78934,13245
2020-07-21,SGP,79717,14254
2020-07-22,SGP,80500,15339
2020-07-23,SGP,81283,16506
2020-07-24,SGP,82067,17762
2020-07-25,SGP,82850,19114
2020-07-26,SGP,83633,20569
2020-07-27,SGP,84416,22135
2020-07-28,SGP,85200,23820
2020-07-29,SGP,85983,25633
2020-07-30,SGP,86766,27584
2020-07-31,SGP,87549,29683
2020-08-01,SGP,88333,31943
2020-08-02,SGP,89116,34374
2020-08-03,SGP,89899,36991
2020-08-04,SGP,90682,39806
2020-08-05,SGP,91466,42836
2020-08-06,SGP,92249,46096
2020-08-07,SGP,93032,49605
2020-08-08,SGP,93815,53380
2020-08-09,SGP,94599,57443
2020-08-10,SGP,95382,58503
2020-08-11,SGP,96165,58503
2020-08-12,SGP,96948,58503
2020-08-13,SGP,97732,58503
2020-08-14,SGP,98515,58503
2020-08-15,SGP,99298,58503
2020-08-16,SGP,100081,58503
2020-08-17,SGP,100865,58503
2020-08-18,SGP,101648,58503
2020-08-19,SGP,102431,58503
2020-08-20,SGP,103214,58503
2020-08-21,SGP,103998,58503
2020-08-22,SGP,104781,58503
2020-08-23,SGP,105564,58503
2020-08-24,SGP,106347,58503
2020-08-25,SGP,107131,58503
2020-08-26,SGP,107914,58503
2020-08-27,SGP,108697,58503
2020-08-28,SGP,109480,58503
2020-08-29,SGP,110264,58503
2020-08-30,SGP,111047,58503
2020-08-31,SGP,111830,58503
2020-09-01,SGP,112613,58503
2020-09-02,SGP,113397,58503
2020-09-03,SGP,114180,58503
2020-09-04,SGP,114963,58503
2020-09-05,SGP,115746,58503
2020-09-06,SGP,116530,58503
2020-09-07,SGP,117313,58503
2020-09-08,SGP,118096,58503
2020-09-09,SGP,118879,58503
2020-09-10,SGP,119663,58503
2020-09-11,SGP,120446,58503
2020-09-12,SGP,121229,58503
2020-09-13,SGP,122012,58503
2020-09-14,SGP,122796,58503
2020-09-15,SGP,123579,58503
2020-09-16,SGP,124362,58503
2020-09-17,SGP,125145,58503
2020-09-18,SGP,125929,58503
2020-09-19,SGP,126712,58503
2020-09-20,SGP,127495,58503
2020-09-21,SGP,128278,58503
2020-09-22,SGP,129062,58503
2020-09-23,SGP,129845,58503
2020-09-24,SGP,130628,58503
2020-09-25,SGP,131411,58503
2020-09-26,SGP,132195,58503
2020-09-27,SGP,132978,58503
2020-09-28,SGP,133761,58503
2020-09-29,SGP,134544,58503
2020-09-30,SGP,135328,58503
2020-10-01,SGP,136111,58503
2020-10-02,SGP,136894,58503
2020-10-03,SGP,137677,58503
2020-10-04,SGP,138461,58503
2020-10-05,SGP,139244,58503
2020-10-06,SGP,140027,58503
2020-10-07,SGP,140810,58503
2020-10-08,SGP,141594,58503
2020-10-09,SGP,142377,58503
2020-10-10,SGP,143160,58503
2020-10-11,SGP,143943,58503
2020-10-12,SGP,144727,58503
2020-10-13,SGP,145510,58503
2020-10-14,SGP,146293,58503
2020-10-15,SGP,147076,58503
2020-10-16,SGP,147860,58503
2020-10-17,SGP,148643,58503
2020-10-18,SGP,149426,58503
2020-10-19,SGP,150209,58503
2020-10-20,SGP,150993,58503
2020-10-21,SGP,151776,58503
2020-10-22,SGP,152559,58503
2020-10-23,SGP,153342,58503
2020-10-24,SGP,154126,58503
2020-10-25,SGP,154909,58503
2020-10-26,SGP,155692,58503
2020-10-27,SGP,156475,58503
2020-10-28,SGP,157259,58503
2020-10-29,SGP,158042,58503
2020-10-30,SGP,158825,58503
2020-10-31,SGP,159608,58503
2020-11-01,SGP,160392,58503
2020-11-02,SGP,161175,58503
2020-11-03,SGP,161958,58503
2020-11-04,SGP,162741,58503
2020-11-05,SGP,163525,58503
2020-11-06,SGP,164308,58503
2020-11-07,SGP,165091,58503
2020-11-08,SGP,165874,58503
2020-11-09,SGP,166658,58503
2020-11-10,SGP,167441,58503
2020-11-11,SGP,168224,58503
2020-11-12,SGP,169007,58503
2020-11-13,SGP,169791,58503
2020-11-14,SGP,170574,58503
2020-11-15,SGP,171357,58503
2020-11-16,SGP,172140,58503
2020-11-17,SGP,172924,58503
2020-11-18,SGP,173707,58503
2020-11-19,SGP,174490,58503
2020-11-20,SGP,175273,58503
2020-11-21,SGP,176057,58503
2020-11-22,SGP,176840,58503
2020-11-23,SGP,177623,58503
2020-11-24,SGP,178406,58503
2020-11-25,SGP,179190,58503
2020-11-26,SGP,179973,58503
2020-11-27,SGP,180756,58503
2020-11-28,SGP,181539,58503
2020-11-29,SGP,182323,58503
2020-11-30,SGP,183106,58503
2020-12-01,SGP,183889,58503
2020-12-02,SGP,184672,58503
2020-12-03,SGP,185456,58503
2020-12-04,SGP,186239,58503
2020-12-05,SGP,187022,58503
2020-12-06,SGP,187805,58503
2020-12-07,SGP,188589,58503
2020-12-08,SGP,189372,58503
2020-12-09,SGP,190155,58503
2020-12-10,SGP,190938,58503
2020-12-11,SGP,191722,58503
2020-12-12,SGP,192505,58503
2020-12-13,SGP,193288,58503
2020-12-14,SGP,194071,58503
2020-12-15,SGP,194855,58503
2020-12-16,SGP,195638,58503
2020-12-17,SGP,196421,58503
2020-12-18,SGP,197204,58503
2020-12-19,SGP,197988,58503
2020-12-20,SGP,198771,58503
2020-12-21,SGP,199554,58503
2020-12-22,SGP,200337,58503
2020-12-23,SGP,201121,58503
2020-12-24,SGP,201904,58503
2020-12-25,SGP,202687,58503
2020-12-26,SGP,203470,58503
2020-12-27,SGP,204254,58503
2020-12-28,SGP,205037,58503
2020-12-29,SGP,205820,58503
2020-12-30,SGP,206603,58503
2020-12-31,SGP,207387,58503
2020-04-14,SLV,161,6
2020-04-15,SLV,176,6
2020-04-16,SLV,191,7
2020-04-17,SLV,208,8
2020-04-18,SLV,226,8
2020-04-19,SLV,246,9
2020-04-20,SLV,267,10
2020-04-21,SLV,290,10
2020-04-22,SLV,316,11
2020-04-23,SLV,243,12
2020-04-24,SLV,257,13
2020-04-25,SLV,273,14
2020-04-26,SLV,287,15
2020-04-27,SLV,301,16
2020-04-28,SLV,315,18
2020-04-29,SLV,331,19
2020-04-30,SLV,341,20
2020-05-01,SLV,351,22
2020-05-02,SLV,372,24
2020-05-03,SLV,384,26
2020-05-04,SLV,356,28
2020-05-05,SLV,365,30
2020-05-06,SLV,375,32
2020-05-07,SLV,385,34
2020-05-08,SLV,394,37
2020-05-09,SLV,403,40
2020-05-10,SLV,412,43
2020-05-11,SLV,422,46
2020-05-12,SLV,431,50
2020-05-13,SLV,440,54
2020-05-14,SLV,449,58
2020-05-15,SLV,458,62
2020-05-16,SLV,467,67
2020-05-17,SLV,476,72
2020-05-18,SLV,485,78
2020-05-19,SLV,493,84
2020-05-20,SLV,502,90
2020-05-21,SLV,511,97
2020-05-22,SLV,520,104
2020-05-23,SLV,529,112
2020-05-24,SLV,538,121
2020-05-25,SLV,546,130
2020-05-26,SLV,555,140
2020-05-27,SLV,564,151
2020-05-28,SLV,573,162
2020-05-29,SLV,582,175
2020-05-30,SLV,590,188
2020-05-31,SLV,599,202
2020-06-01,SLV,608,218
2020-06-02,SLV,617,234
2020-06-03,SLV,625,252
2020-06-04,SLV,634,272
2020-06-05,SLV,643,292
2020-06-06,SLV,652,315
2020-06-07,SLV,660,339
2020-06-08,SLV,669,364
2020-06-09,SLV,678,392
2020-06-10,SLV,687,422
2020-06-11,SLV,695,454
2020-06-12,SLV,704,489
2020-06-13,SLV,713,526
2020-06-14,SLV,722,566
2020-06-15,SLV,730,609
2020-06-16,SLV,739,656
2020-06-17,SLV,748,706
2020-06-18,SLV,757,759
2020-06-19,SLV,765,817
2020-06-20,SLV,774,880
2020-06-21,SLV,783,947
2020-06-22,SLV,792,1019
2020-06-23,SLV,800,1096
2020-06-24,SLV,809,1180
2020-06-25,SLV,818,1269
2020-06-26,SLV,827,1366
2020-06-27,SLV,835,1470
2020-06-28,SLV,844,1582
2020-06-29,SLV,853,1703
2020-06-30,SLV,862,1832
2020-07-01,SLV,870,1972
2020-07-02,SLV,879,2122
2020-07-03,SLV,888,2283
2020-07-04,SLV,897,2457
2020-07-05,SLV,905,2644
2020-07-06,SLV,914,2845
2020-07-07,SLV,923,3062
2020-07-08,SLV,932,3295
2020-07-09,SLV,940,3546
2020-07-10,SLV,949,3816
2020-07-11,SLV,958,4106
2020-07-12,SLV,967,4419
2020-07-13,SLV,975,4755
2020-07-14,SLV,984,5117
2020-07-15,SLV,993,5507
2020-07-16,SLV,1002,5926
2020-07-17,SLV,1010,6377
2020-07-18,SLV,1019,6863
2020-07-19,SLV,1028,7385
2020-07-20,SLV,1037,7947
2020-07-21,SLV,1045,8552
2020-07-22,SLV,1054,9203
2020-07-23,SLV,1063,9903
2020-07-24,SLV,1072,10657
2020-07-25,SLV,1080,11468
2020-07-26,SLV,1089,12341
2020-07-27,SLV,1098,13281
2020-07-28,SLV,1107,14292
2020-07-29,SLV,1115,15380
2020-07-30,SLV,1124,16550
2020-07-31,SLV,1133,17810
2020-08-01,SLV,1142,19165
2020-08-02,SLV,1150,20624
2020-08-03,SLV,1159,22194
2020-08-04,SLV,1168,23883
2020-08-05,SLV,1177,25701
2020-08-06,SLV,1185,27658
2020-08-07,SLV,1194,29763
2020-08-08,SLV,1203,32028
2020-08-09,SLV,1212,34466
2020-08-10,SLV,1220,37089
2020-08-11,SLV,1229,39912
2020-08-12,SLV,1238,42950
2020-08-13,SLV,1247,46219
2020-08-14,SLV,1255,49737
2020-08-15,SLV,1264,53523
2020-08-16,SLV,1273,57597
2020-08-17,SLV,1282,61981
2020-08-18,SLV,1290,64862
2020-08-19,SLV,1299,64862
2020-08-20,SLV,1308,64862
2020-08-21,SLV,1317,64862
2020-08-22,SLV,1325,64862
2020-08-23,SLV,1334,64862
2020-08-24,SLV,1343,64862
2020-08-25,SLV,1352,64862
2020-08-26,SLV,1360,64862
2020-08-27,SLV,1369,64862
2020-08-28,SLV,1378,64862
2020-08-29,SLV,1387,64862
2020-08-30,SLV,1395,64862
2020-08-31,SLV,1404,64862
2020-09-01,SLV,1413,64862
2020-09-02,SLV,1422,64862
2020-09-03,SLV,1430,64862
2020-09-04,SLV,1439,64862
2020-09-05,SLV,1448,64862
2020-09-06,SLV,1457,64862
2020-09-07,SLV,1465,64862
2020-09-08,SLV,1474,64862
2020-09-09,SLV,1483,64862
2020-09-10,SLV,1492,64862
2020-09-11,SLV,1500,64862
2020-09-12,SLV,1509,64862
2020-09-13,SLV,1518,64862
2020-09-14,SLV,1527,64862
2020-09-15,SLV,1535,64862
2020-09-16,SLV,1544,64862
2020-09-17,SLV,1553,64862
2020-09-18,SLV,1562,64862
2020-09-19,SLV,1570,64862
2020-09-20,SLV,1579,64862
2020-09-21,SLV,1588,64862
2020-09-22,SLV,1597,64862
2020-09-23,SLV,1605,64862
2020-09-24,SLV,1614,64862
2020-09-25,SLV,1623,64862
2020-09-26,SLV,1632,64862
2020-09-27,SLV,1640,64862
2020-09-28,SLV,1649,64862
2020-09-29,SLV,1658,64862
2020-09-30,SLV,1667,64862
2020-10-01,SLV,1675,64862
2020-10-02,SLV,1684,64862
2020-10-03,SLV,1693,64862
2020-10-04,SLV,1702,64862
2020-10-05,SLV,1710,64862
2020-10-06,SLV,1719,64862
2020-10-07,SLV,1728,64862
2020-10-08,SLV,1737,64862
2020-10-09,SLV,1745,64862
2020-10-10,SLV,1754,64862
2020-10-11,SLV,1763,64862
2020-10-12,SLV,1772,64862
2020-10-13,SLV,1780,64862
2020-10-14,SLV,1789,64862
2020-10-15,SLV,1798,64862
2020-10-16,SLV,1807,64862
2020-10-17,SLV,1815,64862
2020-10-18,SLV,1824,64862
2020-10-19,SLV,1833,64862
2020-10-20,SLV,1842,64862
2020-10-21,SLV,1850,64862
2020-10-22,SLV,1859,64862
2020-10-23,SLV,1868,64862
2020-10-24,SLV,1877,64862
2020-10-25,SLV,1885,64862
2020-10-26,SLV,1894,64862
2020-10-27,SLV,1903,64862
2020-10-28,SLV,1912,64862
2020-10-29,SLV,1920,64862
2020-10-30,SLV,1929,64862
2020-10-31,SLV,1938,64862
2020-11-01,SLV,1947,64862
2020-11-02,SLV,1955,64862
2020-11-03,SLV,1964,64862
2020-11-04,SLV,1973,64862
2020-11-05,SLV,1982,64862
2020-11-06,SLV,1990,64862
2020-11-07,SLV,1999,64862
2020-11-08,SLV,2008,64862
2020-11-09,SLV,2017,64862
2020-11-10,SLV,2025,64862
2020-11-11,SLV,2034,64862
2020-11-12,SLV,2043,64862
2020-11-13,SLV,2052,64862
2020-11-14,SLV,2060,64862
2020-11-15,SLV,2069,64862
2020-11-16,SLV,2078,64862
2020-11-17,SLV,2087,64862
2020-11-18,SLV,2095,64862
2020-11-19,SLV,2104,64862
2020-11-20,SLV,2113,64862
2020-11-21,SLV,2122,64862
2020-11-22,SLV,2130,64862
2020-11-23,SLV,2139,64862
2020-11-24,SLV,2148,64862
2020-11-25,SLV,2157,64862
2020-11-26,SLV,2165,64862
2020-11-27,SLV,2174,64862
2020-11-28,SLV,2183,64862
2020-11-29,SLV,2192,64862
2020-11-30,SLV,2200,64862
2020-12-01,SLV,2209,64862
2020-12-02,SLV,2218,64862
2020-12-03,SLV,2227,64862
2020-12-04,SLV,2235,64862
2020-12-05,SLV,2244,64862
2020-12-06,SLV,2253,64862
2020-12-07,SLV,2262,64862
2020-12-08,SLV,2270,64862
2020-12-09,SLV,2279,64862
2020-12-10,SLV,2288,64862
2020-12-11,SLV,2297,64862
2020-12-12,SLV,2305,64862
2020-12-13,SLV,2314,64862
2020-12-14,SLV,2323,64862
2020-12-15,SLV,2332,64862
2020-12-16,SLV,2340,64862
2020-12-17,SLV,2349,64862
2020-12-18,SLV,2358,64862
2020-12-19,SLV,2367,64862
2020-12-20,SLV,2375,64862
2020-12-21,SLV,2384,64862
2020-12-22,SLV,2393,64862
2020-12-23,SLV,2402,64862
2020-12-24,SLV,2410,64862
2020-12-25,SLV,2419,64862
2020-12-26,SLV,2428,64862
2020-12-27,SLV,2437,64862
2020-12-28,SLV,2445,64862
2020-12-29,SLV,2454,64862
2020-12-30,SLV,2463,64862
2020-12-31,SLV,2472,64862
2020-04-14,SMR,385,38
2020-04-15,SMR,399,41
2020-04-16,SMR,415,44
2020-04-17,SMR,431,48
2020-04-18,SMR,447,51
2020-04-19,SMR,464,55
2020-04-20,SMR,482,60
2020-04-21,SMR,501,64
2020-04-22,SMR,520,69
2020-04-23,SMR,492,74
2020-04-24,SMR,503,80
2020-04-25,SMR,512,86
2020-04-26,SMR,521,93
2020-04-27,SMR,533,100
2020-04-28,SMR,549,108
2020-04-29,SMR,559,116
2020-04-30,SMR,564,125
2020-05-01,SMR,578,134
2020-05-02,SMR,633,145
2020-05-03,SMR,633,156
2020-05-04,SMR,554,168
2020-05-05,SMR,560,180
2020-05-06,SMR,566,194
2020-05-07,SMR,572,209
2020-05-08,SMR,578,225
2020-05-09,SMR,584,242
2020-05-10,SMR,590,260
2020-05-11,SMR,595,280
2020-05-12,SMR,601,302
2020-05-13,SMR,607,325
2020-05-14,SMR,612,339
2020-05-15,SMR,618,339
2020-05-16,SMR,623,339
2020-05-17,SMR,629,339
2020-05-18,SMR,634,339
2020-05-19,SMR,640,339
2020-05-20,SMR,645,339
2020-05-21,SMR,651,339
2020-05-22,SMR,656,339
2020-05-23,SMR,661,339
2020-05-24,SMR,667,339
2020-05-25,SMR,672,339
2020-05-26,SMR,677,339
2020-05-27,SMR,683,339
2020-05-28,SMR,688,339
2020-05-29,SMR,693,339
2020-05-30,SMR,699,339
2020-05-31,SMR,704,339
2020-06-01,SMR,709,339
2020-06-02,SMR,715,339
2020-06-03,SMR,720,339
2020-06-04,SMR,725,339
2020-06-05,SMR,731,339
2020-06-06,SMR,736,339
2020-06-07,SMR,741,339
2020-06-08,SMR,746,339
2020-06-09,SMR,752,339
2020-06-10,SMR,757,339
2020-06-11,SMR,762,339
2020-06-12,SMR,768,339
2020-06-13,SMR,773,339
2020-06-14,SMR,778,339
2020-06-15,SMR,783,339
2020-06-16,SMR,789,339
2020-06-17,SMR,794,339
2020-06-18,SMR,799,339
2020-06-19,SMR,804,339
2020-06-20,SMR,810,339
2020-06-21,SMR,815,339
2020-06-22,SMR,820,339
2020-06-23,SMR,825,339
2020-06-24,SMR,831,339
2020-06-25,SMR,836,339
2020-06-26,SMR,841,339
2020-06-27,SMR,846,339
2020-06-28,SMR,852,339
2020-06-29,SMR,857,339
2020-06-30,SMR,862,339
2020-07-01,SMR,867,339
2020-07-02,SMR,873,339
2020-07-03,SMR,878,339
2020-07-04,SMR,883,339
2020-07-05,SMR,888,339
2020-07-06,SMR,894,339
2020-07-07,SMR,899,339
2020-07-08,SMR,904,339
2020-07-09,SMR,909,339
2020-07-10,SMR,915,339
2020-07-11,SMR,920,339
2020-07-12,SMR,925,339
2020-07-13,SMR,930,339
2020-07-14,SMR,936,339
2020-07-15,SMR,941,339
2020-07-16,SMR,946,339
2020-07-17,SMR,951,339
2020-07-18,SMR,957,339
2020-07-19,SMR,962,339
2020-07-20,SMR,967,339
2020-07-21,SMR,972,339
2020-07-22,SMR,978,339
2020-07-23,SMR,983,339
2020-07-24,SMR,988,339
2020-07-25,SMR,993,339
2020-07-26,SMR,999,339
2020-07-27,SMR,1004,339
2020-07-28,SMR,1009,339
2020-07-29,SMR,1014,339
2020-07-30,SMR,1020,339
2020-07-31,SMR,1025,339
2020-08-01,SMR,1030,339
2020-08-02,SMR,1035,339
2020-08-03,SMR,1041,339
2020-08-04,SMR,1046,339
2020-08-05,SMR,1051,339
2020-08-06,SMR,1056,339
2020-08-07,SMR,1062,339
2020-08-08,SMR,1067,339
2020-08-09,SMR,1072,339
2020-08-10,SMR,1077,339
2020-08-11,SMR,1083,339
2020-08-12,SMR,1088,339
2020-08-13,SMR,1093,339
2020-08-14,SMR,1098,339
2020-08-15,SMR,1104,339
2020-08-16,SMR,1109,339
2020-08-17,SMR,1114,339
2020-08-18,SMR,1119,339
2020-08-19,SMR,1125,339
2020-08-20,SMR,1130,339
2020-08-21,SMR,1135,339
2020-08-22,SMR,1140,339
2020-08-23,SMR,1146,339
2020-08-24,SMR,1151,339
2020-08-25,SMR,1156,339
2020-08-26,SMR,1161,339
2020-08-27,SMR,1167,339
2020-08-28,SMR,1172,339
2020-08-29,SMR,1177,339
2020-08-30,SMR,1182,339
2020-08-31,SMR,1188,339
2020-09-01,SMR,1193,339
2020-09-02,SMR,1198,339
2020-09-03,SMR,1203,339
2020-09-04,SMR,1209,339
2020-09-05,SMR,1214,339
2020-09-06,SMR,1219,339
2020-09-07,SMR,1224,339
2020-09-08,SMR,1230,339
2020-09-09,SMR,1235,339
2020-09-10,SMR,1240,339
2020-09-11,SMR,1245,339
2020-09-12,SMR,1251,339
2020-09-13,SMR,1256,339
2020-09-14,SMR,1261,339
2020-09-15,SMR,1266,339
2020-09-16,SMR,1272,339
2020-09-17,SMR,1277,339
2020-09-18,SMR,1282,339
2020-09-19,SMR,1287,339
2020-09-20,SMR,1293,339
2020-09-21,SMR,1298,339
2020-09-22,SMR,1303,339
2020-09-23,SMR,1308,339
2020-09-24,SMR,1314,339
2020-09-25,SMR,1319,339
2020-09-26,SMR,1324,339
2020-09-27,SMR,1329,339
2020-09-28,SMR,1335,339
2020-09-29,SMR,1340,339
2020-09-30,SMR,1345,339
2020-10-01,SMR,1350,339
2020-10-02,SMR,1356,339
2020-10-03,SMR,1361,339
2020-10-04,SMR,1366,339
2020-10-05,SMR,1371,339
2020-10-06,SMR,1377,339
2020-10-07,SMR,1382,339
2020-10-08,SMR,1387,339
2020-10-09,SMR,1392,339
2020-10-10,SMR,1398,339
2020-10-11,SMR,1403,339
2020-10-12,SMR,1408,339
2020-10-13,SMR,1413,339
2020-10-14,SMR,1419,339
2020-10-15,SMR,1424,339
2020-10-16,SMR,1429,339
2020-10-17,SMR,1434,339
2020-10-18,SMR,1440,339
2020-10-19,SMR,1445,339
2020-10-20,SMR,1450,339
2020-10-21,SMR,1455,339
2020-10-22,SMR,1461,339
2020-10-23,SMR,1466,339
2020-10-24,SMR,1471,339
2020-10-25,SMR,1476,339
2020-10-26,SMR,1482,339
2020-10-27,SMR,1487,339
2020-10-28,SMR,1492,339
2020-10-29,SMR,1497,339
2020-10-30,SMR,1503,339
2020-10-31,SMR,1508,339
2020-11-01,SMR,1513,339
2020-11-02,SMR,1518,339
2020-11-03,SMR,1524,339
2020-11-04,SMR,1529,339
2020-11-05,SMR,1534,339
2020-11-06,SMR,1539,339
2020-11-07,SMR,1545,339
2020-11-08,SMR,1550,339
2020-11-09,SMR,1555,339
2020-11-10,SMR,1560,339
2020-11-11,SMR,1566,339
2020-11-12,SMR,1571,339
2020-11-13,SMR,1576,339
2020-11-14,SMR,1581,339
2020-11-15,SMR,1587,339
2020-11-16,SMR,1592,339
2020-11-17,SMR,1597,339
2020-11-18,SMR,1602,339
2020-11-19,SMR,1608,339
2020-11-20,SMR,1613,339
2020-11-21,SMR,1618,339
2020-11-22,SMR,1623,339
2020-11-23,SMR,1629,339
2020-11-24,SMR,1634,339
2020-11-25,SMR,1639,339
2020-11-26,SMR,1644,339
2020-11-27,SMR,1650,339
2020-11-28,SMR,1655,339
2020-11-29,SMR,1660,339
2020-11-30,SMR,1665,339
2020-12-01,SMR,1671,339
2020-12-02,SMR,1676,339
2020-12-03,SMR,1681,339
2020-12-04,SMR,1686,339
2020-12-05,SMR,1692,339
2020-12-06,SMR,1697,339
2020-12-07,SMR,1702,339
2020-12-08,SMR,1707,339
2020-12-09,SMR,1713,339
2020-12-10,SMR,1718,339
2020-12-11,SMR,1723,339
2020-12-12,SMR,1728,339
2020-12-13,SMR,1734,339
2020-12-14,SMR,1739,339
2020-12-15,SMR,1744,339
2020-12-16,SMR,1749,339
2020-12-17,SMR,1755,339
2020-12-18,SMR,1760,339
2020-12-19,SMR,1765,339
2020-12-20,SMR,1770,339
2020-12-21,SMR,1776,339
2020-12-22,SMR,1781,339
2020-12-23,SMR,1786,339
2020-12-24,SMR,1791,339
2020-12-25,SMR,1797,339
2020-12-26,SMR,1802,339
2020-12-27,SMR,1807,339
2020-12-28,SMR,1812,339
2020-12-29,SMR,1818,339
2020-12-30,SMR,1823,339
2020-12-31,SMR,1828,339
2020-04-14,SOM,64,2
2020-04-15,SOM,68,2
2020-04-16,SOM,73,2
2020-04-17,SOM,78,2
2020-04-18,SOM,83,2
2020-04-19,SOM,89,3
2020-04-20,SOM,95,3
2020-04-21,SOM,101,3
2020-04-22,SOM,108,3
2020-04-23,SOM,346,4
2020-04-24,SOM,403,4
2020-04-25,SOM,466,4
2020-04-26,SOM,523,5
2020-04-27,SOM,596,5
2020-04-28,SOM,656,6
2020-04-29,SOM,715,6
2020-04-30,SOM,784,6
2020-05-01,SOM,838,7
2020-05-02,SOM,913,8
2020-05-03,SOM,975,8
2020-05-04,SOM,1576,9
2020-05-05,SOM,1687,10
2020-05-06,SOM,1789,10
2020-05-07,SOM,1883,11
2020-05-08,SOM,1969,12
2020-05-09,SOM,2047,13
2020-05-10,SOM,2118,14
2020-05-11,SOM,2183,15
2020-05-12,SOM,2243,16
2020-05-13,SOM,2299,18
2020-05-14,SOM,2350,19
2020-05-15,SOM,2399,20
2020-05-16,SOM,2446,22
2020-05-17,SOM,2491,24
2020-05-18,SOM,2534,26
2020-05-19,SOM,2576,28
2020-05-20,SOM,2617,30
2020-05-21,SOM,2658,32
2020-05-22,SOM,2698,34
2020-05-23,SOM,2737,37
2020-05-24,SOM,2776,40
2020-05-25,SOM,2815,43
2020-05-26,SOM,2853,46
2020-05-27,SOM,2892,50
2020-05-28,SOM,2930,54
2020-05-29,SOM,2968,58
2020-05-30,SOM,3006,62
2020-05-31,SOM,3044,67
2020-06-01,SOM,3082,72
2020-06-02,SOM,3120,78
2020-06-03,SOM,3158,84
2020-06-04,SOM,3195,90
2020-06-05,SOM,3233,97
2020-06-06,SOM,3271,105
2020-06-07,SOM,3309,113
2020-06-08,SOM,3347,121
2020-06-09,SOM,3384,130
2020-06-10,SOM,3422,140
2020-06-11,SOM,3460,151
2020-06-12,SOM,3498,163
2020-06-13,SOM,3535,175
2020-06-14,SOM,3573,188
2020-06-15,SOM,3611,203
2020-06-16,SOM,3649,218
2020-06-17,SOM,3686,235
2020-06-18,SOM,3724,253
2020-06-19,SOM,3762,272
2020-06-20,SOM,3800,293
2020-06-21,SOM,3837,315
2020-06-22,SOM,3875,339
2020-06-23,SOM,3913,365
2020-06-24,SOM,3951,393
2020-06-25,SOM,3988,423
2020-06-26,SOM,4026,455
2020-06-27,SOM,4064,490
2020-06-28,SOM,4102,527
2020-06-29,SOM,4139,567
2020-06-30,SOM,4177,610
2020-07-01,SOM,4215,657
2020-07-02,SOM,4253,707
2020-07-03,SOM,4290,761
2020-07-04,SOM,4328,819
2020-07-05,SOM,4366,881
2020-07-06,SOM,4404,948
2020-07-07,SOM,4441,1020
2020-07-08,SOM,4479,1098
2020-07-09,SOM,4517,1182
2020-07-10,SOM,4555,1272
2020-07-11,SOM,4592,1368
2020-07-12,SOM,4630,1473
2020-07-13,SOM,4668,1585
2020-07-14,SOM,4706,1705
2020-07-15,SOM,4743,1835
2020-07-16,SOM,4781,1975
2020-07-17,SOM,4819,2125
2020-07-18,SOM,4857,2287
2020-07-19,SOM,4894,2461
2020-07-20,SOM,4932,2649
2020-07-21,SOM,4970,2850
2020-07-22,SOM,5008,3067
2020-07-23,SOM,5045,3301
2020-07-24,SOM,5083,3552
2020-07-25,SOM,5121,3822
2020-07-26,SOM,5159,4113
2020-07-27,SOM,5196,4427
2020-07-28,SOM,5234,4764
2020-07-29,SOM,5272,5126
2020-07-30,SOM,5310,5516
2020-07-31,SOM,5347,5936
2020-08-01,SOM,5385,6388
2020-08-02,SOM,5423,6874
2020-08-03,SOM,5461,7398
2020-08-04,SOM,5498,7961
2020-08-05,SOM,5536,8567
2020-08-06,SOM,5574,9219
2020-08-07,SOM,5612,9921
2020-08-08,SOM,5649,10676
2020-08-09,SOM,5687,11488
2020-08-10,SOM,5725,12363
2020-08-11,SOM,5763,13304
2020-08-12,SOM,5800,14316
2020-08-13,SOM,5838,15406
2020-08-14,SOM,5876,16579
2020-08-15,SOM,5914,17841
2020-08-16,SOM,5951,19199
2020-08-17,SOM,5989,20660
2020-08-18,SOM,6027,22232
2020-08-19,SOM,6065,23925
2020-08-20,SOM,6102,25746
2020-08-21,SOM,6140,27705
2020-08-22,SOM,6178,29814
2020-08-23,SOM,6216,32083
2020-08-24,SOM,6253,34525
2020-08-25,SOM,6291,37153
2020-08-26,SOM,6329,39981
2020-08-27,SOM,6367,43024
2020-08-28,SOM,6404,46299
2020-08-29,SOM,6442,49823
2020-08-30,SOM,6480,53615
2020-08-31,SOM,6518,57696
2020-09-01,SOM,6555,62088
2020-09-02,SOM,6593,66813
2020-09-03,SOM,6631,71899
2020-09-04,SOM,6669,77371
2020-09-05,SOM,6706,83260
2020-09-06,SOM,6744,89597
2020-09-07,SOM,6782,96417
2020-09-08,SOM,6820,103756
2020-09-09,SOM,6857,111653
2020-09-10,SOM,6895,120151
2020-09-11,SOM,6933,129296
2020-09-12,SOM,6971,139138
2020-09-13,SOM,7008,149728
2020-09-14,SOM,7046,158932
2020-09-15,SOM,7084,158932
2020-09-16,SOM,7122,158932
2020-09-17,SOM,7159,158932
2020-09-18,SOM,7197,158932
2020-09-19,SOM,7235,158932
2020-09-20,SOM,7273,158932
